,Run_Time,Train_AUC,Validation_AUC,delta%
RERF_10_5_l1,0.05385589599609375,1.0,0.9912280701754386,-0.8771929824561431
RERF_10_5_en_0.25,0.17253851890563965,1.0,0.9893483709273183,-1.065162907268169
RERF_10_5_en_0.5,0.1789414882659912,1.0,0.9924812030075187,-0.7518796992481258
RERF_10_5_en_0.75,0.31116700172424316,1.0,0.9918546365914788,-0.8145363408521233
RERF_15_5,0.05359792709350586,1.0,0.9906015037593985,-0.9398496240601517
RERF_15_5_l2,0.07458829879760742,1.0,0.9962406015037594,-0.3759398496240629
RERF_15_5_l1,0.06482267379760742,1.0,0.9899749373433584,-1.0025062656641603
RERF_15_5_en_0.25,0.18845033645629883,1.0,0.9931077694235589,-0.6892230576441061
RERF_15_5_en_0.5,0.1924593448638916,1.0,0.9981203007518797,-0.1879699248120259
RERF_15_5_en_0.75,0.3211684226989746,1.0,0.9974937343358397,-0.25062656641603454
RERF_20_5,0.05559277534484863,1.0,0.9880952380952381,-1.1904761904761862
RERF_20_5_l2,0.0823822021484375,1.0,0.9899749373433584,-1.0025062656641603
RERF_20_5_l1,0.06978654861450195,1.0,0.9912280701754386,-0.8771929824561431
RERF_20_5_en_0.25,0.19448018074035645,1.0,0.993734335839599,-0.6265664160400974
RERF_20_5_en_0.5,0.19887351989746094,1.0,0.9956140350877193,-0.43859649122807154
RERF_20_5_en_0.75,0.3290853500366211,1.0,0.9906015037593985,-0.9398496240601517
RERF_1_10,0.03529858589172363,1.0,0.9476817042606516,-5.231829573934843
RERF_1_10_l2,0.03304600715637207,0.999170945656825,0.9931077694235589,-0.6068207106723136
RERF_1_10_l1,0.02694106101989746,0.9992779204107831,0.9636591478696741,-3.5644510714763764
RERF_1_10_en_0.25,0.14464116096496582,0.9991442019683354,0.9981203007518797,-0.10247782196389402
RERF_1_10_en_0.5,0.14957022666931152,0.9992779204107831,0.9893483709273183,-0.9936724589474535
RERF_1_10_en_0.75,0.279954195022583,0.9993581514762516,0.9981203007518797,-0.12386457473162428
RERF_2_10,0.04403519630432129,1.0,0.9736842105263158,-2.631578947368418
RERF_2_10_l2,0.04253673553466797,0.9995721009841678,0.9968671679197995,-0.27060909980431797
RERF_2_10_l1,0.035904884338378906,0.9996255883611468,0.9912280701754386,-0.8400663491893674
RERF_2_10_en_0.25,0.15259146690368652,0.9995721009841678,0.9968671679197996,-0.27060909980430686
RERF_2_10_en_0.5,0.1625652313232422,0.9994651262302097,0.9968671679197996,-0.25993486338128646
RERF_2_10_en_0.75,0.3331136703491211,0.9996523320496363,0.9956140350877193,-0.40397014366355993
RERF_3_10,0.05070638656616211,0.9999999999999999,0.9442355889724311,-5.57644110275688
RERF_3_10_l2,0.05287361145019531,0.9997058194266153,0.9974937343358397,-0.22127360347310857
RERF_3_10_l1,0.04391002655029297,0.9997860504920839,0.9843358395989975,-1.545351716547953
RERF_3_10_en_0.25,0.1625382900238037,0.9998395378690629,0.9949874686716791,-0.4852847895698248
RERF_3_10_en_0.5,0.1685495376586914,0.9996255883611468,0.9987468671679197,-0.08790503198979796
RERF_3_10_en_0.75,0.3001973628997803,0.9996523320496362,0.9968671679197996,-0.27861327789093326
RERF_4_10,0.06299018859863281,1.0,0.9611528822055139,-3.884711779448613
RERF_4_10_l2,0.061173200607299805,0.9999465126230209,0.9956140350877193,-0.4332709280556267
RERF_4_10_l1,0.051863908767700195,0.9999197689345314,0.9956140350877194,-0.4306079328144477
RERF_4_10_en_0.25,0.17154955863952637,0.999893025246042,0.9931077694235589,-0.6785981751211215
RERF_4_10_en_0.5,0.175520658493042,1.0,0.9956140350877193,-0.43859649122807154
RERF_4_10_en_0.75,0.30516862869262695,0.999946512623021,0.9968671679197996,-0.3079509418102621
RERF_5_10,0.0676732063293457,1.0,0.9530075187969925,-4.699248120300748
