,Run_Time,Train_AUC,Validation_AUC,delta%
LRF_20_10_l2,29.66848087310791,0.9970581942661533,0.9949874686716793,-0.20768352402921117
LRF_20_10_l1,14.51035761833191,0.998502353444587,0.9962406015037594,-0.22651443264256566
LRF_40_1,53.652005195617676,0.9990907145913565,0.9962406015037595,-0.28527070124585363
LRF_40_1_l2,40.98836946487427,0.9968442447582371,0.9968671679197995,0.002299573045931777
LRF_40_1_l1,19.596994400024414,0.9979942233632861,0.9968671679197995,-0.11293206083783244
LRF_40_2,67.08583164215088,0.9999732563115106,0.9981203007518797,-0.1853005115822418
LRF_40_2_l2,54.64430499076843,0.998555840821566,0.9962406015037594,-0.2318587727554391
LRF_40_2_l1,25.17613935470581,0.9978070175438598,0.9956140350877193,-0.21978021978023712
LRF_40_3,69.5382707118988,1.0,0.9968671679197995,-0.31328320802005427
LRF_40_3_l2,59.24942398071289,0.998234916559692,0.9968671679197996,-0.13701670991495826
LRF_40_3_l1,27.968891620635986,0.9988232777064613,0.9949874686716793,-0.38403280343945523
LRF_40_4,73.05908346176147,1.0,0.9987468671679198,-0.12531328320801727
LRF_40_4_l2,79.53046321868896,0.9983151476251605,0.9962406015037594,-0.20780473243706166
LRF_40_4_l1,38.67118763923645,0.99834189131365,0.9962406015037595,-0.21047797634992615
LRF_40_5,87.85349607467651,1.0,0.9918546365914787,-0.8145363408521344
LRF_40_5_l2,74.18897342681885,0.9986360718870346,0.9962406015037594,-0.23987420950544538
LRF_40_5_l1,34.52195930480957,0.9983686350021395,0.9956140350877193,-0.2759101015242002
LRF_40_6,89.31934762001038,1.0,0.9949874686716793,-0.5012531328320691
LRF_40_6_l2,74.24810719490051,0.998234916559692,0.9949874686716792,-0.32531900398803565
LRF_40_6_l1,35.436569690704346,0.9985290971330767,0.9968671679197996,-0.16643773506939025
LRF_40_7,89.27448153495789,1.0,1.0,0.0
LRF_40_7_l2,81.81062912940979,0.9979139922978177,0.9937343358395989,-0.41883934792763683
LRF_40_7_l1,33.98882031440735,0.9980209670517758,0.9968671679197995,-0.11560870663716952
LRF_40_8,85.76299834251404,1.0,0.9956140350877193,-0.43859649122807154
LRF_40_8_l2,69.32215142250061,0.9974326059050065,0.9949874686716793,-0.24514310228595507
LRF_40_8_l1,32.8298237323761,0.9988500213949507,0.9956140350877193,-0.3239711906610557
LRF_40_9,83.92626118659973,1.0,0.9987468671679198,-0.12531328320801727
LRF_40_9_l2,90.08155584335327,0.9983686350021396,0.9962406015037594,-0.2131510770443664
LRF_40_9_l1,34.379016637802124,0.9982884039366708,0.9962406015037595,-0.20513134529420707
LRF_40_10,83.78595399856567,1.0,0.9987468671679198,-0.12531328320801727
LRF_40_10_l2,68.72251343727112,0.9980477107402652,0.9956140350877193,-0.24384361853210812
LRF_40_10_l1,33.32211184501648,0.9972721437740693,0.9949874686716793,-0.2290924414818042
LRF_50_1,82.79765939712524,0.9992511767222936,0.9943609022556391,-0.4893939162218814
LRF_50_1_l2,63.975119829177856,0.9964163457424049,0.9962406015037594,-0.017637631036108988
LRF_50_1_l1,32.97415065765381,0.9975395806589645,0.9962406015037594,-0.13021830716201432
LRF_50_2,116.96026682853699,0.9999732563115106,0.9956140350877193,-0.43593378085636597
LRF_50_2_l2,88.58584904670715,0.9975930680359435,0.9956140350877194,-0.1983807838721667
LRF_50_2_l1,39.37953186035156,0.998234916559692,0.9962406015037594,-0.19978414127265814
LRF_50_3,114.78215026855469,1.0,0.9968671679197995,-0.31328320802005427
LRF_50_3_l2,93.44198226928711,0.9984488660676081,0.9937343358395989,-0.4721854456680735
LRF_50_3_l1,43.67251658439636,0.998555840821566,0.9956140350877193,-0.2946060313889248
LRF_50_4,114.17609715461731,1.0,0.9974937343358397,-0.25062656641603454
LRF_50_4_l2,96.66462898254395,0.9978070175438597,0.9962406015037594,-0.1569858712715932
LRF_50_4_l1,44.931466817855835,0.9985023534445872,0.9962406015037594,-0.22651443264257676
LRF_50_5,116.44885516166687,1.0,0.9981203007518797,-0.1879699248120259
LRF_50_5_l2,97.02987265586853,0.9973791185280274,0.9968671679197995,-0.0513295895931237
LRF_50_5_l1,45.41759991645813,0.9985290971330767,0.9962406015037594,-0.22918667426797357
LRF_50_6,118.6752758026123,1.0,0.9962406015037594,-0.3759398496240629
LRF_50_6_l2,99.66523432731628,0.9978872486093282,0.9956140350877193,-0.227802642510655
LRF_50_6_l1,46.20779037475586,0.9983686350021395,0.9962406015037594,-0.2131510770443553
LRF_50_7,118.20615196228027,1.0,0.9974937343358397,-0.25062656641603454
LRF_50_7_l2,95.87861847877502,0.998288403936671,0.9956140350877194,-0.2678954136305097
LRF_50_7_l1,43.90079665184021,0.9978605049208387,0.9943609022556391,-0.3507106101445692
LRF_50_8,118.04271054267883,1.0,0.9956140350877194,-0.43859649122806044
LRF_50_8_l2,94.3730309009552,0.9981011981172443,0.9949874686716791,-0.3119653048647522
LRF_50_8_l1,47.37283205986023,0.998234916559692,0.9956140350877193,-0.2625515726303469
LRF_50_9,118.50017547607422,1.0,0.9981203007518797,-0.1879699248120259
LRF_50_9_l2,98.57316040992737,0.9981546854942234,0.9956140350877193,-0.25453473729336007
LRF_50_9_l1,46.31958603858948,0.998288403936671,0.9943609022556391,-0.39342355030310394
LRF_50_10,118.98584389686584,1.0,0.9962406015037594,-0.3759398496240629
LRF_50_10_l2,96.70768904685974,0.9978872486093282,0.9968671679197995,-0.10222404294175992
LRF_50_10_l1,46.00860261917114,0.9984221223791185,0.993734335839599,-0.4695194982608244
